id;param_name;year;value;eenheid;x_avg;y_avg
O2__;Zuurstofverzadigingspercentage;2021;80.3077;%;122839;477380
O2__;Zuurstofverzadigingspercentage;2022;77.9621;%;122517;477548
O2__;Zuurstofverzadigingspercentage;2023;76.3423;%;122301;476041
O2__;Zuurstofverzadigingspercentage;2024;77.6804;%;122704;475645
O2__;Zuurstofverzadigingspercentage;2025;85.025;%;123687;477622
O2_mg_l;Zuurstof (mg/l);2000;7.81042;mg/l;120641;472406
O2_mg_l;Zuurstof (mg/l);2001;8.18209;mg/l;123657;475116
O2_mg_l;Zuurstof (mg/l);2002;7.46889;mg/l;122313;469426
O2_mg_l;Zuurstof (mg/l);2003;7.52917;mg/l;123226;475291
O2_mg_l;Zuurstof (mg/l);2004;7.03878;mg/l;120904;475359
O2_mg_l;Zuurstof (mg/l);2005;6.98679;mg/l;119794;479705
O2_mg_l;Zuurstof (mg/l);2006;4.50882;mg/l;116445;478336
O2_mg_l;Zuurstof (mg/l);2007;7.00645;mg/l;121882;475624
O2_mg_l;Zuurstof (mg/l);2008;6.75301;mg/l;121002;474468
O2_mg_l;Zuurstof (mg/l);2009;7.65455;mg/l;121886;476568
O2_mg_l;Zuurstof (mg/l);2010;6.66528;mg/l;118680;477106
O2_mg_l;Zuurstof (mg/l);2011;7.65094;mg/l;122228;479814
O2_mg_l;Zuurstof (mg/l);2012;8.16275;mg/l;122220;482797
O2_mg_l;Zuurstof (mg/l);2013;8.27656;mg/l;122051;479317
O2_mg_l;Zuurstof (mg/l);2014;7.87349;mg/l;122549;478688
O2_mg_l;Zuurstof (mg/l);2015;7.58148;mg/l;122877;480853
O2_mg_l;Zuurstof (mg/l);2016;7.13077;mg/l;122788;480874
O2_mg_l;Zuurstof (mg/l);2017;8.35211;mg/l;123219;478260
O2_mg_l;Zuurstof (mg/l);2018;8.00303;mg/l;123130;478529
O2_mg_l;Zuurstof (mg/l);2019;8.35;mg/l;123641;478719
O2_mg_l;Zuurstof (mg/l);2020;8.4038;mg/l;122699;477397
O2_mg_l;Zuurstof (mg/l);2021;8.87897;mg/l;122839;477380
O2_mg_l;Zuurstof (mg/l);2022;8.31527;mg/l;122579;477632
O2_mg_l;Zuurstof (mg/l);2023;8.27117;mg/l;122301;476041
O2_mg_l;Zuurstof (mg/l);2024;8.24;mg/l;122704;475645
O2_mg_l;Zuurstof (mg/l);2025;9.74275;mg/l;123687;477622
pH;Zuurgraad;2000;7.60787;DIMSLS;118955;470024
pH;Zuurgraad;2001;7.66408;DIMSLS;123145;475858
pH;Zuurgraad;2002;7.68156;DIMSLS;121903;472574
pH;Zuurgraad;2003;7.81952;DIMSLS;124462;473436
pH;Zuurgraad;2004;7.74919;DIMSLS;121523;474233
pH;Zuurgraad;2005;8.02553;DIMSLS;124118;479077
pH;Zuurgraad;2006;8.00952;DIMSLS;124355;477370
pH;Zuurgraad;2007;7.99865;DIMSLS;122557;475388
pH;Zuurgraad;2008;8.06989;DIMSLS;123766;475430
pH;Zuurgraad;2009;8.2197;DIMSLS;123109;479351
pH;Zuurgraad;2010;8.0875;DIMSLS;121135;482559
pH;Zuurgraad;2011;8.02824;DIMSLS;121481;481411
pH;Zuurgraad;2012;8.01062;DIMSLS;121730;482806
pH;Zuurgraad;2013;8.15313;DIMSLS;122051;479317
pH;Zuurgraad;2014;8.07349;DIMSLS;122549;478688
pH;Zuurgraad;2015;8.0284;DIMSLS;122877;480853
pH;Zuurgraad;2016;7.93333;DIMSLS;122788;480874
pH;Zuurgraad;2017;7.93521;DIMSLS;123219;478260
pH;Zuurgraad;2018;7.97576;DIMSLS;123130;478529
pH;Zuurgraad;2019;7.95588;DIMSLS;123641;478719
pH;Zuurgraad;2020;7.95785;DIMSLS;122699;477397
pH;Zuurgraad;2021;7.93077;DIMSLS;122839;477380
pH;Zuurgraad;2022;7.93371;DIMSLS;122517;477548
pH;Zuurgraad;2023;7.89279;DIMSLS;122301;476041
pH;Zuurgraad;2024;7.90101;DIMSLS;122578;475879
pH;Zuurgraad;2025;8.051;DIMSLS;123687;477622
PO4_mgP_l_nf;Ortho-fosfaat na filtratie (uitgedrukt in mg fosfor/l);2000;0.185022;mg/l;120544;471818
PO4_mgP_l_nf;Ortho-fosfaat na filtratie (uitgedrukt in mg fosfor/l);2001;0.133672;mg/l;123372;474831
PO4_mgP_l_nf;Ortho-fosfaat na filtratie (uitgedrukt in mg fosfor/l);2002;0.0678444;mg/l;121903;472574
PO4_mgP_l_nf;Ortho-fosfaat na filtratie (uitgedrukt in mg fosfor/l);2003;0.09135;mg/l;122653;475736
PO4_mgP_l_nf;Ortho-fosfaat na filtratie (uitgedrukt in mg fosfor/l);2004;0.0943158;mg/l;119489;475868
PO4_mgP_l_nf;Ortho-fosfaat na filtratie (uitgedrukt in mg fosfor/l);2005;0.45718;mg/l;119821;478903
PO4_mgP_l_nf;Ortho-fosfaat na filtratie (uitgedrukt in mg fosfor/l);2006;0.396409;mg/l;119160;481917
PO4_mgP_l_nf;Ortho-fosfaat na filtratie (uitgedrukt in mg fosfor/l);2007;0.107216;mg/l;123013;476402
PO4_mgP_l_nf;Ortho-fosfaat na filtratie (uitgedrukt in mg fosfor/l);2008;0.269853;mg/l;122979;476843
PO4_mgP_l_nf;Ortho-fosfaat na filtratie (uitgedrukt in mg fosfor/l);2009;0.0921493;mg/l;122718;479966
PO4_mgP_l_nf;Ortho-fosfaat na filtratie (uitgedrukt in mg fosfor/l);2010;0.0646709;mg/l;120502;484963
PO4_mgP_l_nf;Ortho-fosfaat na filtratie (uitgedrukt in mg fosfor/l);2011;0.0654554;mg/l;121101;483523
PO4_mgP_l_nf;Ortho-fosfaat na filtratie (uitgedrukt in mg fosfor/l);2012;0.0295769;mg/l;121626;486072
PO4_mgP_l_nf;Ortho-fosfaat na filtratie (uitgedrukt in mg fosfor/l);2013;0.0225;mg/l;120950;483071
PO4_mgP_l_nf;Ortho-fosfaat na filtratie (uitgedrukt in mg fosfor/l);2014;0.0282373;mg/l;121896;481347
PO4_mgP_l_nf;Ortho-fosfaat na filtratie (uitgedrukt in mg fosfor/l);2015;0.123105;mg/l;122340;484517
PO4_mgP_l_nf;Ortho-fosfaat na filtratie (uitgedrukt in mg fosfor/l);2016;0.243522;mg/l;121397;487263
PO4_mgP_l_nf;Ortho-fosfaat na filtratie (uitgedrukt in mg fosfor/l);2017;0.0145278;mg/l;121367;485278
PO4_mgP_l_nf;Ortho-fosfaat na filtratie (uitgedrukt in mg fosfor/l);2018;0.00774194;mg/l;121074;486384
PO4_mgP_l_nf;Ortho-fosfaat na filtratie (uitgedrukt in mg fosfor/l);2019;0.0247119;mg/l;122426;482967
PO4_mgP_l_nf;Ortho-fosfaat na filtratie (uitgedrukt in mg fosfor/l);2020;0.0306909;mg/l;122483;482717
PO4_mgP_l_nf;Ortho-fosfaat na filtratie (uitgedrukt in mg fosfor/l);2021;0.0253276;mg/l;122480;482793
PO4_mgP_l_nf;Ortho-fosfaat na filtratie (uitgedrukt in mg fosfor/l);2022;0.0272667;mg/l;122375;483135
PO4_mgP_l_nf;Ortho-fosfaat na filtratie (uitgedrukt in mg fosfor/l);2023;0.0371765;mg/l;122909;481384
PO4_mgP_l_nf;Ortho-fosfaat na filtratie (uitgedrukt in mg fosfor/l);2024;0.0326327;mg/l;123055;480907
PO4_mgP_l_nf;Ortho-fosfaat na filtratie (uitgedrukt in mg fosfor/l);2025;0.02755;mg/l;123132;480654
Ptot_mgP_l;Fosfor (uitgedrukt in mg fosfor/l);2000;0.336542;mg/l;120641;472406
Ptot_mgP_l;Fosfor (uitgedrukt in mg fosfor/l);2001;0.392775;mg/l;123145;475858
Ptot_mgP_l;Fosfor (uitgedrukt in mg fosfor/l);2002;0.238545;mg/l;121828;472538
Ptot_mgP_l;Fosfor (uitgedrukt in mg fosfor/l);2003;0.260707;mg/l;122788;475579
Ptot_mgP_l;Fosfor (uitgedrukt in mg fosfor/l);2004;0.343342;mg/l;119489;475868
Ptot_mgP_l;Fosfor (uitgedrukt in mg fosfor/l);2005;0.648321;mg/l;119794;479705
Ptot_mgP_l;Fosfor (uitgedrukt in mg fosfor/l);2006;0.991471;mg/l;116445;478336
Ptot_mgP_l;Fosfor (uitgedrukt in mg fosfor/l);2007;0.268784;mg/l;123013;476402
Ptot_mgP_l;Fosfor (uitgedrukt in mg fosfor/l);2008;0.356486;mg/l;123042;476957
Ptot_mgP_l;Fosfor (uitgedrukt in mg fosfor/l);2009;0.181343;mg/l;122718;479966
Ptot_mgP_l;Fosfor (uitgedrukt in mg fosfor/l);2010;0.320075;mg/l;119618;480640
Ptot_mgP_l;Fosfor (uitgedrukt in mg fosfor/l);2011;0.194962;mg/l;121481;481411
Ptot_mgP_l;Fosfor (uitgedrukt in mg fosfor/l);2012;0.22115;mg/l;121730;482806
Ptot_mgP_l;Fosfor (uitgedrukt in mg fosfor/l);2013;0.229063;mg/l;122051;479317
Ptot_mgP_l;Fosfor (uitgedrukt in mg fosfor/l);2014;0.184578;mg/l;122549;478688
Ptot_mgP_l;Fosfor (uitgedrukt in mg fosfor/l);2015;0.275062;mg/l;122877;480853
Ptot_mgP_l;Fosfor (uitgedrukt in mg fosfor/l);2016;0.330641;mg/l;122788;480874
Ptot_mgP_l;Fosfor (uitgedrukt in mg fosfor/l);2017;0.165;mg/l;123184;478408
Ptot_mgP_l;Fosfor (uitgedrukt in mg fosfor/l);2018;0.154242;mg/l;123130;478529
Ptot_mgP_l;Fosfor (uitgedrukt in mg fosfor/l);2019;0.138529;mg/l;123641;478719
Ptot_mgP_l;Fosfor (uitgedrukt in mg fosfor/l);2020;0.200348;mg/l;122885;477224
Ptot_mgP_l;Fosfor (uitgedrukt in mg fosfor/l);2021;0.213162;mg/l;122839;477380
Ptot_mgP_l;Fosfor (uitgedrukt in mg fosfor/l);2022;0.22725;mg/l;122517;477548
Ptot_mgP_l;Fosfor (uitgedrukt in mg fosfor/l);2023;0.234595;mg/l;122301;476041
Ptot_mgP_l;Fosfor (uitgedrukt in mg fosfor/l);2024;0.250309;mg/l;122704;475645
Ptot_mgP_l;Fosfor (uitgedrukt in mg fosfor/l);2025;0.204722;mg/l;123839;477184
sNO3NO2_mgN_l_nf;Som nitraat en nitriet na filtratie (uitgedrukt in mg stikstof/l) (mg/l);2008;0.516744;mg/l;123107;476273
sNO3NO2_mgN_l_nf;Som nitraat en nitriet na filtratie (uitgedrukt in mg stikstof/l) (mg/l);2009;0.666964;mg/l;123380;477394
sNO3NO2_mgN_l_nf;Som nitraat en nitriet na filtratie (uitgedrukt in mg stikstof/l) (mg/l);2010;0.543431;mg/l;119699;476864
sNO3NO2_mgN_l_nf;Som nitraat en nitriet na filtratie (uitgedrukt in mg stikstof/l) (mg/l);2011;0.482366;mg/l;121481;481411
sNO3NO2_mgN_l_nf;Som nitraat en nitriet na filtratie (uitgedrukt in mg stikstof/l) (mg/l);2012;0.487257;mg/l;121730;482806
sNO3NO2_mgN_l_nf;Som nitraat en nitriet na filtratie (uitgedrukt in mg stikstof/l) (mg/l);2013;0.479063;mg/l;122051;479317
sNO3NO2_mgN_l_nf;Som nitraat en nitriet na filtratie (uitgedrukt in mg stikstof/l) (mg/l);2014;0.486024;mg/l;122549;478688
sNO3NO2_mgN_l_nf;Som nitraat en nitriet na filtratie (uitgedrukt in mg stikstof/l) (mg/l);2015;0.46037;mg/l;122877;480853
sNO3NO2_mgN_l_nf;Som nitraat en nitriet na filtratie (uitgedrukt in mg stikstof/l) (mg/l);2016;0.429103;mg/l;122788;480874
sNO3NO2_mgN_l_nf;Som nitraat en nitriet na filtratie (uitgedrukt in mg stikstof/l) (mg/l);2017;0.4825;mg/l;123184;478408
sNO3NO2_mgN_l_nf;Som nitraat en nitriet na filtratie (uitgedrukt in mg stikstof/l) (mg/l);2018;0.492121;mg/l;123130;478529
sNO3NO2_mgN_l_nf;Som nitraat en nitriet na filtratie (uitgedrukt in mg stikstof/l) (mg/l);2019;0.791471;mg/l;123641;478719
sNO3NO2_mgN_l_nf;Som nitraat en nitriet na filtratie (uitgedrukt in mg stikstof/l) (mg/l);2020;0.760435;mg/l;122885;477224
sNO3NO2_mgN_l_nf;Som nitraat en nitriet na filtratie (uitgedrukt in mg stikstof/l) (mg/l);2021;0.678718;mg/l;122839;477380
sNO3NO2_mgN_l_nf;Som nitraat en nitriet na filtratie (uitgedrukt in mg stikstof/l) (mg/l);2022;0.685136;mg/l;122517;477548
sNO3NO2_mgN_l_nf;Som nitraat en nitriet na filtratie (uitgedrukt in mg stikstof/l) (mg/l);2023;0.746486;mg/l;122301;476041
sNO3NO2_mgN_l_nf;Som nitraat en nitriet na filtratie (uitgedrukt in mg stikstof/l) (mg/l);2024;0.813608;mg/l;122704;475645
sNO3NO2_mgN_l_nf;Som nitraat en nitriet na filtratie (uitgedrukt in mg stikstof/l) (mg/l);2025;0.898889;mg/l;123839;477184
SO4_mg_l_nf;Sulfaat na filtratie (mg/l);2000;297.553;mg/l;119661;469694
SO4_mg_l_nf;Sulfaat na filtratie (mg/l);2001;71.9105;mg/l;123518;472924
SO4_mg_l_nf;Sulfaat na filtratie (mg/l);2002;48.0727;mg/l;122707;476045
SO4_mg_l_nf;Sulfaat na filtratie (mg/l);2003;79.9545;mg/l;124882;472442
SO4_mg_l_nf;Sulfaat na filtratie (mg/l);2004;444.417;mg/l;119259;474527
SO4_mg_l_nf;Sulfaat na filtratie (mg/l);2005;77.5083;mg/l;120801;474194
SO4_mg_l_nf;Sulfaat na filtratie (mg/l);2006;79.4545;mg/l;116608;476200
SO4_mg_l_nf;Sulfaat na filtratie (mg/l);2007;93.5526;mg/l;123623;480148
SO4_mg_l_nf;Sulfaat na filtratie (mg/l);2008;87.2281;mg/l;122234;476976
SO4_mg_l_nf;Sulfaat na filtratie (mg/l);2009;118.047;mg/l;120819;480522
SO4_mg_l_nf;Sulfaat na filtratie (mg/l);2010;116.802;mg/l;119686;480223
SO4_mg_l_nf;Sulfaat na filtratie (mg/l);2011;119.777;mg/l;121240;481595
SO4_mg_l_nf;Sulfaat na filtratie (mg/l);2012;84.7018;mg/l;122588;478787
SO4_mg_l_nf;Sulfaat na filtratie (mg/l);2013;85.4054;mg/l;122342;476295
SO4_mg_l_nf;Sulfaat na filtratie (mg/l);2014;83.3269;mg/l;122961;476352
SO4_mg_l_nf;Sulfaat na filtratie (mg/l);2015;80.8824;mg/l;123427;480026
SO4_mg_l_nf;Sulfaat na filtratie (mg/l);2016;77.1364;mg/l;123178;480374
SO4_mg_l_nf;Sulfaat na filtratie (mg/l);2017;91.8889;mg/l;123838;475917
SO4_mg_l_nf;Sulfaat na filtratie (mg/l);2018;96.2321;mg/l;123806;475934
SO4_mg_l_nf;Sulfaat na filtratie (mg/l);2019;111.341;mg/l;124160;476986
SO4_mg_l_nf;Sulfaat na filtratie (mg/l);2020;116.322;mg/l;122885;477224
SO4_mg_l_nf;Sulfaat na filtratie (mg/l);2021;113.581;mg/l;122839;477380
SO4_mg_l_nf;Sulfaat na filtratie (mg/l);2022;105.042;mg/l;122517;477548
SO4_mg_l_nf;Sulfaat na filtratie (mg/l);2023;118.55;mg/l;122301;476041
SO4_mg_l_nf;Sulfaat na filtratie (mg/l);2024;103.67;mg/l;122704;475645
SO4_mg_l_nf;Sulfaat na filtratie (mg/l);2025;92.4722;mg/l;123839;477184
T_oC;Temperatuur (oC);2000;12.3542;oC;120641;472406
T_oC;Temperatuur (oC);2001;11.2985;oC;123657;475116
T_oC;Temperatuur (oC);2002;13.1538;oC;123031;470158
T_oC;Temperatuur (oC);2003;14.0625;oC;123946;473842
T_oC;Temperatuur (oC);2004;13.4167;oC;121494;474118
T_oC;Temperatuur (oC);2005;13.534;oC;124118;479077
T_oC;Temperatuur (oC);2006;15.7143;oC;124355;477370
T_oC;Temperatuur (oC);2007;13.6667;oC;123422;476117
T_oC;Temperatuur (oC);2008;13.6011;oC;123766;475430
T_oC;Temperatuur (oC);2009;13.8844;oC;123202;479033
T_oC;Temperatuur (oC);2010;13.6522;oC;120821;481992
T_oC;Temperatuur (oC);2011;12.0534;oC;121481;481411
T_oC;Temperatuur (oC);2012;12.2482;oC;121752;482715
T_oC;Temperatuur (oC);2013;11.3328;oC;122051;479317
T_oC;Temperatuur (oC);2014;12.7265;oC;122549;478688
T_oC;Temperatuur (oC);2015;11.9049;oC;122877;480853
T_oC;Temperatuur (oC);2016;12.6436;oC;122788;480874
T_oC;Temperatuur (oC);2017;12.1944;oC;123219;478260
T_oC;Temperatuur (oC);2018;13.2136;oC;123130;478529
T_oC;Temperatuur (oC);2019;12.7402;oC;123641;478719
T_oC;Temperatuur (oC);2020;13.8612;oC;122699;477397
T_oC;Temperatuur (oC);2021;12.1265;oC;122839;477380
T_oC;Temperatuur (oC);2022;13.1068;oC;122517;477548
T_oC;Temperatuur (oC);2023;13.1117;oC;122301;476041
T_oC;Temperatuur (oC);2024;13.6727;oC;122578;475879
T_oC;Temperatuur (oC);2025;10.0175;oC;123687;477622
ZICHT_m;Doorzicht (m);2000;0.475904;m;119924;472130
ZICHT_m;Doorzicht (m);2001;0.687273;m;123316;475323
ZICHT_m;Doorzicht (m);2002;0.318519;m;122058;468376
ZICHT_m;Doorzicht (m);2003;0.480556;m;122561;475666
ZICHT_m;Doorzicht (m);2004;0.473404;m;120720;475410
ZICHT_m;Doorzicht (m);2005;0.647692;m;120901;478578
ZICHT_m;Doorzicht (m);2006;0.54;m;118730;477179
ZICHT_m;Doorzicht (m);2007;0.761658;m;122471;475319
ZICHT_m;Doorzicht (m);2008;0.670109;m;121631;474341
ZICHT_m;Doorzicht (m);2009;0.994545;m;122667;475975
ZICHT_m;Doorzicht (m);2010;0.697917;m;118680;477106
ZICHT_m;Doorzicht (m);2011;0.922689;m;121914;481261
ZICHT_m;Doorzicht (m);2012;0.891667;m;122220;482797
ZICHT_m;Doorzicht (m);2013;1.175;m;122051;479317
ZICHT_m;Doorzicht (m);2014;1.06205;m;122549;478688
ZICHT_m;Doorzicht (m);2015;0.977778;m;122877;480853
ZICHT_m;Doorzicht (m);2016;1.03718;m;122788;480874
ZICHT_m;Doorzicht (m);2017;1.10704;m;123219;478260
ZICHT_m;Doorzicht (m);2018;1.13939;m;123130;478529
ZICHT_m;Doorzicht (m);2019;1.23088;m;123641;478719
ZICHT_m;Doorzicht (m);2020;1.52562;m;122699;477397
ZICHT_m;Doorzicht (m);2021;1.33504;m;122839;477380
ZICHT_m;Doorzicht (m);2022;1.34084;m;122541;477429
ZICHT_m;Doorzicht (m);2023;1.17387;m;122301;476041
ZICHT_m;Doorzicht (m);2024;1.25825;m;122704;475645
ZICHT_m;Doorzicht (m);2025;1.50278;m;123839;477184
ZS_mg_l;Zwevende stof (mg/l);2000;17.7607;mg/l;119897;472083
ZS_mg_l;Zwevende stof (mg/l);2001;20.4288;mg/l;122723;476202
ZS_mg_l;Zwevende stof (mg/l);2002;14.79;mg/l;121129;475135
ZS_mg_l;Zwevende stof (mg/l);2003;21.7967;mg/l;124159;473143
ZS_mg_l;Zwevende stof (mg/l);2004;25.3971;mg/l;121312;474237
ZS_mg_l;Zwevende stof (mg/l);2005;34.9706;mg/l;123567;480938
ZS_mg_l;Zwevende stof (mg/l);2006;11.1;mg/l;122775;481514
ZS_mg_l;Zwevende stof (mg/l);2007;31.9167;mg/l;117682;468169
ZS_mg_l;Zwevende stof (mg/l);2009;6.45455;mg/l;119349;493061
ZS_mg_l;Zwevende stof (mg/l);2010;10.1667;mg/l;120343;488259
ZS_mg_l;Zwevende stof (mg/l);2011;7.25397;mg/l;120343;488035
ZS_mg_l;Zwevende stof (mg/l);2012;10.0506;mg/l;121711;483215
ZS_mg_l;Zwevende stof (mg/l);2013;11.0635;mg/l;122094;479099
ZS_mg_l;Zwevende stof (mg/l);2014;13.0723;mg/l;122549;478688
ZS_mg_l;Zwevende stof (mg/l);2015;11.037;mg/l;122877;480853
ZS_mg_l;Zwevende stof (mg/l);2016;8.26923;mg/l;122788;480874
ZS_mg_l;Zwevende stof (mg/l);2017;8.4507;mg/l;123219;478260
ZS_mg_l;Zwevende stof (mg/l);2018;10.9848;mg/l;123130;478529
ZS_mg_l;Zwevende stof (mg/l);2019;10.0882;mg/l;123641;478719
ZS_mg_l;Zwevende stof (mg/l);2020;11.7304;mg/l;122885;477224
ZS_mg_l;Zwevende stof (mg/l);2021;10.453;mg/l;122839;477380
ZS_mg_l;Zwevende stof (mg/l);2022;9.85092;mg/l;122489;477553
ZS_mg_l;Zwevende stof (mg/l);2023;13.1622;mg/l;122301;476041
ZS_mg_l;Zwevende stof (mg/l);2024;17.0619;mg/l;122704;475645
ZS_mg_l;Zwevende stof (mg/l);2025;12.5278;mg/l;123839;477184
